Date,Reservoir_Name,Inflow (cusecs/cumecs),Storage (TMC/MCM)
2010-05-29,Nagarjuna Sagar,24.011,123.725
2010-05-30,Nagarjuna Sagar,23.323,120.388
2010-05-31,Nagarjuna Sagar,25.03,117.05
2010-06-01,Nagarjuna Sagar,26.736,113.713
2010-06-02,Nagarjuna Sagar,25.839,79.811
2010-06-03,Nagarjuna Sagar,19.731,69.217
2010-06-04,Nagarjuna Sagar,18.714,50.853
2010-06-05,Nagarjuna Sagar,18.615,54.385
2010-06-06,Nagarjuna Sagar,14.271,62.154
2010-06-07,Nagarjuna Sagar,14.033,61.094
2010-06-08,Nagarjuna Sagar,13.796,72.042
2010-06-09,Nagarjuna Sagar,14.15,108.181
2010-06-10,Nagarjuna Sagar,17.319,144.319
2010-06-11,Nagarjuna Sagar,15.58,180.458
2010-06-12,Nagarjuna Sagar,16.048,180.458
2010-06-13,Nagarjuna Sagar,15.752,176.908
2010-06-14,Nagarjuna Sagar,20.622,173.358
2010-06-15,Nagarjuna Sagar,25.492,169.808
2010-06-16,Nagarjuna Sagar,30.362,166.258
2010-06-17,Nagarjuna Sagar,26.441,162.708
2010-06-18,Nagarjuna Sagar,22.119,159.158
2010-06-19,Nagarjuna Sagar,17.512,155.608
2010-06-20,Nagarjuna Sagar,18.953,152.058
2010-06-21,Nagarjuna Sagar,23.092,148.507
2010-06-22,Nagarjuna Sagar,24.581,144.957
2010-06-23,Nagarjuna Sagar,24.463,141.407
2010-06-24,Nagarjuna Sagar,27.93,137.857
2010-06-25,Nagarjuna Sagar,25.331,134.307
2010-06-26,Nagarjuna Sagar,24.887,130.757
2010-06-27,Nagarjuna Sagar,28.371,127.207
2010-06-28,Nagarjuna Sagar,29.313,123.657
2010-06-29,Nagarjuna Sagar,27.035,120.107
2010-06-30,Nagarjuna Sagar,25.8,116.557
2010-07-01,Nagarjuna Sagar,25.253,113.007
2010-07-02,Nagarjuna Sagar,25.702,79.458
2010-07-03,Nagarjuna Sagar,18.793,68.864
2010-07-04,Nagarjuna Sagar,21.564,50.5
2010-07-05,Nagarjuna Sagar,24.002,55.091
2010-07-06,Nagarjuna Sagar,53.771,62.507
2010-07-07,Nagarjuna Sagar,135.064,61.094
2010-07-08,Nagarjuna Sagar,216.357,74.514
2010-07-09,Nagarjuna Sagar,410.404,109.829
2010-07-10,Nagarjuna Sagar,257.945,145.143
2010-07-11,Nagarjuna Sagar,105.485,180.458
2010-07-12,Nagarjuna Sagar,117.429,180.458
2010-07-13,Nagarjuna Sagar,144.545,177.032
2010-07-14,Nagarjuna Sagar,130.326,173.607
2010-07-15,Nagarjuna Sagar,105.898,170.181
2010-07-16,Nagarjuna Sagar,81.47,166.756
2010-07-17,Nagarjuna Sagar,171.256,163.33
2010-07-18,Nagarjuna Sagar,380.658,159.905
2010-07-19,Nagarjuna Sagar,171.692,156.479
2010-07-20,Nagarjuna Sagar,107.418,153.054
2010-07-21,Nagarjuna Sagar,65.735,149.628
2010-07-22,Nagarjuna Sagar,87.116,146.203
2010-07-23,Nagarjuna Sagar,69.336,142.777
2010-07-24,Nagarjuna Sagar,84.786,139.352
2010-07-25,Nagarjuna Sagar,182.482,135.926
2010-07-26,Nagarjuna Sagar,186.303,132.501
2010-07-27,Nagarjuna Sagar,129.448,129.075
2010-07-28,Nagarjuna Sagar,101.028,125.65
2010-07-29,Nagarjuna Sagar,130.429,122.224
2010-07-30,Nagarjuna Sagar,108.82,118.799
2010-07-31,Nagarjuna Sagar,115.808,115.373
2010-08-01,Nagarjuna Sagar,78.024,111.947
2010-08-02,Nagarjuna Sagar,63.394,77.339
2010-08-03,Nagarjuna Sagar,48.764,67.098
2010-08-04,Nagarjuna Sagar,40.798,50.5
2010-08-05,Nagarjuna Sagar,35.219,56.503
2010-08-06,Nagarjuna Sagar,140.231,62.507
2010-08-07,Nagarjuna Sagar,242.959,61.094
2010-08-08,Nagarjuna Sagar,234.453,78.045
2010-08-09,Nagarjuna Sagar,542.201,112.183
2010-08-10,Nagarjuna Sagar,485.171,146.32
2010-08-11,Nagarjuna Sagar,428.142,180.458
2010-08-12,Nagarjuna Sagar,371.112,180.458
2010-08-13,Nagarjuna Sagar,314.083,176.962
2010-08-14,Nagarjuna Sagar,257.053,173.466
2010-08-15,Nagarjuna Sagar,200.024,169.969
2010-08-16,Nagarjuna Sagar,182.199,166.473
2010-08-17,Nagarjuna Sagar,182.195,162.977
2010-08-18,Nagarjuna Sagar,149.985,159.481
2010-08-19,Nagarjuna Sagar,121.968,155.985
2010-08-20,Nagarjuna Sagar,93.952,152.489
2010-08-21,Nagarjuna Sagar,89.684,148.993
2010-08-22,Nagarjuna Sagar,85.416,145.496
2010-08-23,Nagarjuna Sagar,99.765,142.0
2010-08-24,Nagarjuna Sagar,93.041,138.504
2010-08-25,Nagarjuna Sagar,621.606,135.008
2010-08-26,Nagarjuna Sagar,736.155,131.512
2010-08-27,Nagarjuna Sagar,743.771,128.016
2010-08-28,Nagarjuna Sagar,727.027,124.52
2010-08-29,Nagarjuna Sagar,534.573,121.023
2010-08-30,Nagarjuna Sagar,733.178,117.527
2010-08-31,Nagarjuna Sagar,578.656,114.031
2010-09-01,Nagarjuna Sagar,424.133,110.535
2010-09-02,Nagarjuna Sagar,836.425,76.633
2010-09-03,Nagarjuna Sagar,1248.717,67.451
2010-09-04,Nagarjuna Sagar,1299.269,50.147
2010-09-05,Nagarjuna Sagar,4697.065,56.503
2010-09-06,Nagarjuna Sagar,6005.742,62.507
2010-09-07,Nagarjuna Sagar,4169.458,61.094
2010-09-08,Nagarjuna Sagar,4337.102,81.93
2010-09-09,Nagarjuna Sagar,5099.482,114.773
2010-09-10,Nagarjuna Sagar,2368.287,147.615
2010-09-11,Nagarjuna Sagar,2791.079,180.458
2010-09-12,Nagarjuna Sagar,3366.651,180.458
2010-09-13,Nagarjuna Sagar,3320.832,176.741
2010-09-14,Nagarjuna Sagar,3855.266,173.023
2010-09-15,Nagarjuna Sagar,5490.654,169.306
2010-09-16,Nagarjuna Sagar,2835.909,165.589
2010-09-17,Nagarjuna Sagar,2124.981,161.871
2010-09-18,Nagarjuna Sagar,2532.512,158.154
2010-09-19,Nagarjuna Sagar,2207.058,154.437
2010-09-20,Nagarjuna Sagar,2307.61,150.719
2010-09-21,Nagarjuna Sagar,1753.003,147.002
2010-09-22,Nagarjuna Sagar,1539.34,143.285
2010-09-23,Nagarjuna Sagar,1545.803,139.567
2010-09-24,Nagarjuna Sagar,1659.755,135.85
2010-09-25,Nagarjuna Sagar,1431.511,132.133
2010-09-26,Nagarjuna Sagar,1201.206,128.415
2010-09-27,Nagarjuna Sagar,2777.105,124.698
2010-09-28,Nagarjuna Sagar,4353.004,120.981
2010-09-29,Nagarjuna Sagar,3362.21,117.263
2010-09-30,Nagarjuna Sagar,2297.096,113.546
2010-10-01,Nagarjuna Sagar,2095.418,109.829
2010-10-02,Nagarjuna Sagar,2046.189,76.633
2010-10-03,Nagarjuna Sagar,1459.016,67.451
2010-10-04,Nagarjuna Sagar,4728.832,49.441
2010-10-05,Nagarjuna Sagar,2371.919,57.916
2010-10-06,Nagarjuna Sagar,2205.322,62.507
2010-10-07,Nagarjuna Sagar,2556.794,61.094
2010-10-08,Nagarjuna Sagar,6020.967,86.168
2010-10-09,Nagarjuna Sagar,5680.33,117.598
2010-10-10,Nagarjuna Sagar,4612.575,149.028
2010-10-11,Nagarjuna Sagar,2505.173,180.458
2010-10-12,Nagarjuna Sagar,1333.838,180.458
2010-10-13,Nagarjuna Sagar,1208.472,176.926
2010-10-14,Nagarjuna Sagar,734.226,173.395
2010-10-15,Nagarjuna Sagar,703.14,169.864
2010-10-16,Nagarjuna Sagar,586.859,166.332
2010-10-17,Nagarjuna Sagar,470.578,162.801
2010-10-18,Nagarjuna Sagar,516.459,159.269
2010-10-19,Nagarjuna Sagar,636.229,155.738
2010-10-20,Nagarjuna Sagar,786.636,152.206
2010-10-21,Nagarjuna Sagar,485.108,148.675
2010-10-22,Nagarjuna Sagar,400.121,145.143
2010-10-23,Nagarjuna Sagar,315.134,141.612
2010-10-24,Nagarjuna Sagar,304.675,138.08
2010-10-25,Nagarjuna Sagar,714.802,134.549
2010-10-26,Nagarjuna Sagar,502.851,131.017
2010-10-27,Nagarjuna Sagar,798.009,127.486
2010-10-28,Nagarjuna Sagar,1093.168,123.954
2010-10-29,Nagarjuna Sagar,742.596,120.423
2010-10-30,Nagarjuna Sagar,294.036,116.892
2010-10-31,Nagarjuna Sagar,297.206,113.36
2010-11-01,Nagarjuna Sagar,491.807,109.829
2010-11-02,Nagarjuna Sagar,755.742,76.28
2010-11-03,Nagarjuna Sagar,532.898,66.745
2010-11-04,Nagarjuna Sagar,601.167,48.734
2010-11-05,Nagarjuna Sagar,581.465,58.269
2010-11-06,Nagarjuna Sagar,545.472,62.507
2010-11-07,Nagarjuna Sagar,406.556,61.094
2010-11-08,Nagarjuna Sagar,532.827,90.759
2010-11-09,Nagarjuna Sagar,604.268,120.659
2010-11-10,Nagarjuna Sagar,1093.796,150.558
2010-11-11,Nagarjuna Sagar,1884.805,180.458
2010-11-12,Nagarjuna Sagar,1799.59,180.458
2010-11-13,Nagarjuna Sagar,1884.805,176.741
2010-11-14,Nagarjuna Sagar,1744.054,173.023
2010-11-15,Nagarjuna Sagar,1830.546,169.306
2010-11-16,Nagarjuna Sagar,1721.855,165.589
2010-11-17,Nagarjuna Sagar,1232.955,161.871
2010-11-18,Nagarjuna Sagar,1080.089,158.154
2010-11-19,Nagarjuna Sagar,695.654,154.437
2010-11-20,Nagarjuna Sagar,404.652,150.719
2010-11-21,Nagarjuna Sagar,316.068,147.002
2010-11-22,Nagarjuna Sagar,285.149,143.285
2010-11-23,Nagarjuna Sagar,254.231,139.567
2010-11-24,Nagarjuna Sagar,216.461,135.85
2010-11-25,Nagarjuna Sagar,223.81,132.133
2010-11-26,Nagarjuna Sagar,222.59,128.415
2010-11-27,Nagarjuna Sagar,196.342,124.698
2010-11-28,Nagarjuna Sagar,241.03,120.981
2010-11-29,Nagarjuna Sagar,235.427,117.263
2010-11-30,Nagarjuna Sagar,184.899,113.546
2010-12-01,Nagarjuna Sagar,153.447,109.829
2010-12-02,Nagarjuna Sagar,151.163,75.927
2010-12-03,Nagarjuna Sagar,178.884,66.038
2010-12-04,Nagarjuna Sagar,169.988,49.441
2010-12-05,Nagarjuna Sagar,191.144,58.975
2010-12-06,Nagarjuna Sagar,167.647,62.507
2010-12-07,Nagarjuna Sagar,182.025,61.094
2010-12-08,Nagarjuna Sagar,566.593,95.703
2010-12-09,Nagarjuna Sagar,972.713,123.955
2010-12-10,Nagarjuna Sagar,568.311,152.206
2010-12-11,Nagarjuna Sagar,287.738,180.458
2010-12-12,Nagarjuna Sagar,224.77,180.458
2010-12-13,Nagarjuna Sagar,170.669,180.458
2010-12-14,Nagarjuna Sagar,131.409,180.458
2010-12-15,Nagarjuna Sagar,142.782,180.458
2010-12-16,Nagarjuna Sagar,105.702,180.458
2010-12-17,Nagarjuna Sagar,109.774,180.458
2010-12-18,Nagarjuna Sagar,99.553,180.458
2010-12-19,Nagarjuna Sagar,111.953,180.458
2010-12-20,Nagarjuna Sagar,98.208,180.458
2010-12-21,Nagarjuna Sagar,94.728,180.458
2010-12-22,Nagarjuna Sagar,96.766,180.458
2010-12-23,Nagarjuna Sagar,90.933,180.458
2010-12-24,Nagarjuna Sagar,84.233,180.458
2010-12-25,Nagarjuna Sagar,91.197,180.458
2010-12-26,Nagarjuna Sagar,93.17,180.458
2010-12-27,Nagarjuna Sagar,120.839,180.458
2010-12-28,Nagarjuna Sagar,131.963,180.458
2010-12-29,Nagarjuna Sagar,135.664,180.458
2010-12-30,Nagarjuna Sagar,148.633,180.458
2010-12-31,Nagarjuna Sagar,122.041,180.458
2011-01-01,Nagarjuna Sagar,152.77,180.458
2011-01-02,Nagarjuna Sagar,163.11,179.045
2011-01-03,Nagarjuna Sagar,188.172,147.968
2011-01-04,Nagarjuna Sagar,176.128,151.147
2011-01-05,Nagarjuna Sagar,137.681,136.315
2011-01-06,Nagarjuna Sagar,182.541,139.14
2011-01-07,Nagarjuna Sagar,182.325,147.615
2011-01-08,Nagarjuna Sagar,181.223,134.196
2011-01-09,Nagarjuna Sagar,168.525,160.329
2011-01-10,Nagarjuna Sagar,197.049,180.458
2011-01-11,Nagarjuna Sagar,185.788,168.451
2011-01-12,Nagarjuna Sagar,220.388,137.383
2011-01-13,Nagarjuna Sagar,228.971,106.315
2011-01-14,Nagarjuna Sagar,218.437,110.217
2011-01-15,Nagarjuna Sagar,247.703,114.119
2011-01-16,Nagarjuna Sagar,261.353,118.022
2011-01-17,Nagarjuna Sagar,239.439,121.924
2011-01-18,Nagarjuna Sagar,225.429,125.826
2011-01-19,Nagarjuna Sagar,258.898,129.728
2011-01-20,Nagarjuna Sagar,282.599,133.631
2011-01-21,Nagarjuna Sagar,291.852,137.533
2011-01-22,Nagarjuna Sagar,227.732,141.435
2011-01-23,Nagarjuna Sagar,254.48,145.338
2011-01-24,Nagarjuna Sagar,257.871,149.24
2011-01-25,Nagarjuna Sagar,297.909,153.142
2011-01-26,Nagarjuna Sagar,268.325,157.044
2011-01-27,Nagarjuna Sagar,252.727,160.947
2011-01-28,Nagarjuna Sagar,247.564,164.849
2011-01-29,Nagarjuna Sagar,257.574,168.751
2011-01-30,Nagarjuna Sagar,257.904,172.653
2011-01-31,Nagarjuna Sagar,229.978,176.556
2011-02-01,Nagarjuna Sagar,281.434,180.458
2011-02-02,Nagarjuna Sagar,227.912,179.045
2011-02-03,Nagarjuna Sagar,246.399,147.968
2011-02-04,Nagarjuna Sagar,234.633,152.913
2011-02-05,Nagarjuna Sagar,251.557,135.961
2011-02-06,Nagarjuna Sagar,215.308,139.14
2011-02-07,Nagarjuna Sagar,260.781,147.262
2011-02-08,Nagarjuna Sagar,254.359,134.196
2011-02-09,Nagarjuna Sagar,226.33,166.332
2011-02-10,Nagarjuna Sagar,192.097,180.458
2011-02-11,Nagarjuna Sagar,209.101,166.685
2011-02-12,Nagarjuna Sagar,221.195,136.014
2011-02-13,Nagarjuna Sagar,231.201,105.342
2011-02-14,Nagarjuna Sagar,192.766,110.036
2011-02-15,Nagarjuna Sagar,253.638,114.731
2011-02-16,Nagarjuna Sagar,215.308,119.426
2011-02-17,Nagarjuna Sagar,204.122,124.121
2011-02-18,Nagarjuna Sagar,192.785,128.815
2011-02-19,Nagarjuna Sagar,175.383,133.51
2011-02-20,Nagarjuna Sagar,163.11,138.205
2011-02-21,Nagarjuna Sagar,173.361,142.9
2011-02-22,Nagarjuna Sagar,206.95,147.595
2011-02-23,Nagarjuna Sagar,286.245,152.289
2011-02-24,Nagarjuna Sagar,236.409,156.984
2011-02-25,Nagarjuna Sagar,186.572,161.679
2011-02-26,Nagarjuna Sagar,166.997,166.374
2011-02-27,Nagarjuna Sagar,174.036,171.068
2011-02-28,Nagarjuna Sagar,187.82,175.763
2011-03-01,Nagarjuna Sagar,173.56,180.458
2011-03-02,Nagarjuna Sagar,177.705,179.045
2011-03-03,Nagarjuna Sagar,162.144,148.675
2011-03-04,Nagarjuna Sagar,168.632,152.913
2011-03-05,Nagarjuna Sagar,173.396,135.608
2011-03-06,Nagarjuna Sagar,149.987,139.14
2011-03-07,Nagarjuna Sagar,151.336,147.615
2011-03-08,Nagarjuna Sagar,165.773,134.196
2011-03-09,Nagarjuna Sagar,180.21,157.327
2011-03-10,Nagarjuna Sagar,206.742,180.458
2011-03-11,Nagarjuna Sagar,187.219,164.919
2011-03-12,Nagarjuna Sagar,188.245,134.275
2011-03-13,Nagarjuna Sagar,224.77,103.631
2011-03-14,Nagarjuna Sagar,190.119,107.674
2011-03-15,Nagarjuna Sagar,223.049,111.718
2011-03-16,Nagarjuna Sagar,229.706,115.761
2011-03-17,Nagarjuna Sagar,225.844,119.805
2011-03-18,Nagarjuna Sagar,236.675,123.849
2011-03-19,Nagarjuna Sagar,256.43,127.892
2011-03-20,Nagarjuna Sagar,247.706,131.936
2011-03-21,Nagarjuna Sagar,225.382,135.979
2011-03-22,Nagarjuna Sagar,223.581,140.023
2011-03-23,Nagarjuna Sagar,253.874,144.066
2011-03-24,Nagarjuna Sagar,248.366,148.11
2011-03-25,Nagarjuna Sagar,239.811,152.153
2011-03-26,Nagarjuna Sagar,231.257,156.197
2011-03-27,Nagarjuna Sagar,257.904,160.24
2011-03-28,Nagarjuna Sagar,256.877,164.284
2011-03-29,Nagarjuna Sagar,255.849,168.327
2011-03-30,Nagarjuna Sagar,235.135,172.371
2011-03-31,Nagarjuna Sagar,237.662,176.414
2011-04-01,Nagarjuna Sagar,274.902,180.458
2011-04-02,Nagarjuna Sagar,255.224,179.045
2011-04-03,Nagarjuna Sagar,224.77,148.322
2011-04-04,Nagarjuna Sagar,227.973,151.5
2011-04-05,Nagarjuna Sagar,197.4,135.255
2011-04-06,Nagarjuna Sagar,198.224,139.493
2011-04-07,Nagarjuna Sagar,188.248,147.262
2011-04-08,Nagarjuna Sagar,166.711,134.549
2011-04-09,Nagarjuna Sagar,124.997,157.504
2011-04-10,Nagarjuna Sagar,163.11,180.458
2011-04-11,Nagarjuna Sagar,137.875,162.094
2011-04-12,Nagarjuna Sagar,129.566,132.3
2011-04-13,Nagarjuna Sagar,138.959,102.505
2011-04-14,Nagarjuna Sagar,155.165,106.836
2011-04-15,Nagarjuna Sagar,146.039,111.167
2011-04-16,Nagarjuna Sagar,132.61,115.498
2011-04-17,Nagarjuna Sagar,127.856,119.828
2011-04-18,Nagarjuna Sagar,147.386,124.159
2011-04-19,Nagarjuna Sagar,135.378,128.49
2011-04-20,Nagarjuna Sagar,114.808,132.82
2011-04-21,Nagarjuna Sagar,120.937,137.151
2011-04-22,Nagarjuna Sagar,127.856,141.482
2011-04-23,Nagarjuna Sagar,250.999,145.812
2011-04-24,Nagarjuna Sagar,251.08,150.143
2011-04-25,Nagarjuna Sagar,150.788,154.474
2011-04-26,Nagarjuna Sagar,117.898,158.804
2011-04-27,Nagarjuna Sagar,89.529,163.135
2011-04-28,Nagarjuna Sagar,61.159,167.466
2011-04-29,Nagarjuna Sagar,33.671,171.797
2011-04-30,Nagarjuna Sagar,68.593,176.127
2011-05-01,Nagarjuna Sagar,64.438,180.458
2011-05-02,Nagarjuna Sagar,31.182,179.045
2011-05-03,Nagarjuna Sagar,32.748,146.909
2011-05-04,Nagarjuna Sagar,35.703,151.5
2011-05-05,Nagarjuna Sagar,34.358,135.255
2011-05-06,Nagarjuna Sagar,43.954,139.493
2011-05-07,Nagarjuna Sagar,47.455,147.615
2011-05-08,Nagarjuna Sagar,42.709,133.489
2011-05-09,Nagarjuna Sagar,44.202,156.974
2011-05-10,Nagarjuna Sagar,45.778,180.458
2011-05-11,Nagarjuna Sagar,41.669,159.622
2011-05-12,Nagarjuna Sagar,41.032,130.285
2011-05-13,Nagarjuna Sagar,40.318,100.947
2011-05-14,Nagarjuna Sagar,33.226,105.132
2011-05-15,Nagarjuna Sagar,36.121,109.317
2011-05-16,Nagarjuna Sagar,34.458,113.501
2011-05-17,Nagarjuna Sagar,33.572,117.686
2011-05-18,Nagarjuna Sagar,35.598,121.871
2011-05-19,Nagarjuna Sagar,50.359,126.056
2011-05-20,Nagarjuna Sagar,50.851,130.24
2011-05-21,Nagarjuna Sagar,48.574,134.425
2011-05-22,Nagarjuna Sagar,42.709,138.61
2011-05-23,Nagarjuna Sagar,45.222,142.795
2011-05-24,Nagarjuna Sagar,43.765,146.98
2011-05-25,Nagarjuna Sagar,43.5,151.164
2011-05-26,Nagarjuna Sagar,47.381,155.349
2011-05-27,Nagarjuna Sagar,43.855,159.534
2011-05-28,Nagarjuna Sagar,44.784,163.719
